"","PORO","PERMX"
"7863",0.116,1.56953
"7864",0.116,0.93437
"7865",0.116,0.92314
"7866",0.116,0.67244
"7867",0.116,0.99064
"7868",0.116,1.59853
"7869",0.116,3.35488
"7870",0.116,4.50594
"7871",0.116,4.54856
"7872",0.116,7.88181
"7873",0.116,18.74995
"7874",0.116,40.83791
"7875",0.116,52.81986
"7876",0.116,53.23199
"7877",0.116,51.64661
"7878",0.116,46.96202
"7879",0.116,47.58329
"7880",0.116,71.65217
"7881",0.116,15.85039
"7882",0.116,11.09783
"7883",0.116,12.17303
"7884",0.116,9.12236
"7885",0.116,2.6389
"7886",0.116,3.78178
"7887",0.116,2.09783
"7888",0.116,2.79284
"7889",0.116,2.20984
"7890",0.116,2.16983
"7891",0.116,1.61223
"7892",0.116,2.94729
"7893",0.116,4.90606
"7894",0.116,11.81659
"7895",0.116,15.47593
"7896",0.116,13.37106
"7897",0.116,12.5615
"7898",0.116,10.14975
"7899",0.116,9.61442
"7900",0.116,4.59484
"7901",0.116,3.46787
"7902",0.116,2.57766
"7903",0.116,0.91783
"7904",0.116,1.08111
"7905",0.116,1.4268
"7906",0.116,1.03638
"7907",0.116,0.83386
"7908",0.116,1.1841
"7909",0.116,2.68174
"7910",0.116,3.66956
"7911",0.116,5.49222
"7912",0.116,7.33372
"7913",0.116,13.21128
"7914",0.116,44.41099
"7915",0.116,65.23986
"7916",0.116,82.1379
"7917",0.116,46.48334
"7918",0.116,32.59768
"7919",0.116,76.44403
"7920",0.116,191.42178
"7921",0.116,28.32571
"7922",0.116,21.2966
"7923",0.116,8.28887
"7924",0.116,11.3835
"7925",0.116,2.89319
"7926",0.116,1.6935
"7927",0.116,1.7839
"7928",0.116,1.21983
"7929",0.116,1.87023
"7930",0.116,2.05592
"7931",0.116,1.99427
"7932",0.116,4.30081
"7933",0.116,2.52545
"7934",0.116,10.63673
"7935",0.116,11.95099
"7936",0.116,5.82853
"7937",0.116,10.23329
"7938",0.116,10.18709
"7939",0.116,9.64629
"7940",0.116,5.6954
"7941",0.116,2.6875
"7942",0.116,2.09339
"7943",0.116,1.19229
"7944",0.116,0.94601
"7945",0.116,2.77777
"7946",0.116,2.72922
"7947",0.116,1.95928
"7948",0.116,2.33578
"7949",0.116,2.58585
"7950",0.116,2.89112
"7951",0.116,3.87078
"7952",0.116,4.79901
"7953",0.116,6.97973
"7954",0.116,25.06279
"7955",0.116,58.61512
"7956",0.116,69.62643
"7957",0.116,41.21216
"7958",0.116,38.53654
"7959",0.116,86.22511
"7960",0.116,102.7245
"7961",0.116,27.26215
"7962",0.116,27.68151
"7963",0.116,20.12119
"7964",0.116,9.98655
"7965",0.116,5.61016
"7966",0.116,2.12037
"7967",0.116,0.85129
"7968",0.116,1.12666
"7969",0.116,1.76962
"7970",0.116,2.31259
"7971",0.116,2.02935
"7972",0.116,2.38492
"7973",0.116,2.63352
"7974",0.116,5.53354
"7975",0.116,8.04748
"7976",0.116,5.67227
"7977",0.116,5.30552
"7978",0.116,10.10787
"7979",0.116,8.36246
"7980",0.116,3.91826
"7981",0.116,2.77369
"7982",0.116,1.73194
"7983",0.116,0.67882
"7984",0.116,0.96046
"7985",0.116,2.25768
"7986",0.116,7.13892
"7987",0.116,5.75758
"7988",0.116,6.12172
"7989",0.116,5.9815
"7990",0.116,3.16472
"7991",0.116,3.61019
"7992",0.116,5.46622
"7993",0.116,10.10157
"7994",0.116,25.94573
"7995",0.116,54.37245
"7996",0.116,88.02666
"7997",0.116,117.1348
"7998",0.116,113.58848
"7999",0.116,96.95203
"8000",0.116,44.00975
"8001",0.116,1.21961
"8002",0.116,1.07255
"8003",0.116,0.88007
"8004",0.116,1.97215
"8005",0.116,1.14072
"8006",0.116,2.30581
"8007",0.116,6.68438
"8008",0.116,2.96295
"8009",0.116,6.00133
"8010",0.116,8.6876
"8011",0.116,10.28925
"8012",0.116,7.49337
"8013",0.116,12.60081
"8014",0.116,9.74049
"8015",0.116,11.39362
"8016",0.116,10.76076
"8017",0.116,8.88834
"8018",0.116,12.10279
"8019",0.116,14.90977
"8020",0.116,24.0585
"8021",0.116,27.68026
"8022",0.116,27.28534
"8023",0.116,34.84888
"8024",0.116,44.02565
"8025",0.116,22.44522
"8026",0.116,25.70092
"8027",0.116,22.33479
"8028",0.116,15.82716
"8029",0.116,20.83154
"8030",0.116,28.51028
"8031",0.116,36.3089
"8032",0.116,27.87966
"8033",0.116,40.93015
"8034",0.116,55.80685
"8035",0.116,74.69462
"8036",0.116,76.77856
"8037",0.116,31.14679
"8038",0.116,15.595
"8039",0.116,16.48976
"8040",0.116,38.33227
"8041",0.116,1.9722
"8042",0.116,2.15942
"8043",0.116,2.3949
"8044",0.116,1.79788
"8045",0.116,1.15896
"8046",0.116,1.04561
"8047",0.116,2.59437
"8048",0.116,5.83688
"8049",0.116,6.57157
"8050",0.116,9.78137
"8051",0.116,13.77803
"8052",0.116,13.37657
"8053",0.116,10.02783
"8054",0.116,8.74192
"8055",0.116,6.83559
"8056",0.116,10.10914
"8057",0.116,8.32433
"8058",0.116,16.85969
"8059",0.116,14.70199
"8060",0.116,12.47169
"8061",0.116,20.23723
"8062",0.116,11.74866
"8063",0.116,11.56288
"8064",0.116,12.40906
"8065",0.116,8.78019
"8066",0.116,8.58762
"8067",0.116,15.94973
"8068",0.116,13.50274
"8069",0.116,17.37255
"8070",0.116,38.80799
"8071",0.116,34.95676
"8072",0.116,25.69477
"8073",0.116,49.6498
"8074",0.116,76.21098
"8075",0.116,62.66437
"8076",0.116,53.54497
"8077",0.116,44.14771
"8078",0.116,16.93981
"8079",0.116,23.98015
"8080",0.116,21.56198
"8081",0.116,4.13153
"8082",0.116,3.97199
"8083",0.116,2.72778
"8084",0.116,1.84518
"8085",0.116,1.28263
"8086",0.116,0.79227
"8087",0.116,2.57689
"8088",0.116,9.81847
"8089",0.116,13.4067
"8090",0.116,21.27041
"8091",0.116,53.19044
"8092",0.116,19.86324
"8093",0.116,6.2454
"8094",0.116,5.19
"8095",0.116,4.10459
"8096",0.116,5.80775
"8097",0.116,7.03691
"8098",0.116,15.20448
"8099",0.116,12.69999
"8100",0.116,16.00006
"8101",0.116,12.70538
"8102",0.116,9.90333
"8103",0.116,11.15162
"8104",0.116,9.64948
"8105",0.116,4.50542
"8106",0.116,5.12501
"8107",0.116,10.31311
"8108",0.116,17.27283
"8109",0.116,11.84514
"8110",0.116,25.08851
"8111",0.116,22.69805
"8112",0.116,23.09556
"8113",0.116,18.38444
"8114",0.116,35.17711
"8115",0.116,74.41534
"8116",0.116,51.74604
"8117",0.116,38.09591
"8118",0.116,41.55954
"8119",0.116,30.56794
"8120",0.116,21.64304
"8121",0.116,13.19136
"8122",0.116,10.92189
"8123",0.116,5.99157
"8124",0.116,3.68664
"8125",0.116,3.65623
"8126",0.116,5.5548
"8127",0.116,6.53488
"8128",0.116,18.49291
"8129",0.116,22.08974
"8130",0.116,42.49616
"8131",0.116,45.05907
"8132",0.116,26.13159
"8133",0.116,14.85454
"8134",0.116,10.9661
"8135",0.116,6.73181
"8136",0.116,6.38922
"8137",0.116,7.54818
"8138",0.116,8.91547
"8139",0.116,6.89157
"8140",0.116,8.54872
"8141",0.116,11.10766
"8142",0.116,9.47478
"8143",0.116,11.19038
"8144",0.116,9.31774
"8145",0.116,3.17226
"8146",0.116,5.01207
"8147",0.116,6.57524
"8148",0.116,7.45891
"8149",0.116,11.79714
"8150",0.116,11.82479
"8151",0.116,12.02695
"8152",0.116,20.75908
"8153",0.116,12.11754
"8154",0.116,39.43927
"8155",0.116,42.26481
"8156",0.116,43.36016
"8157",0.116,48.97197
"8158",0.116,57.03838
"8159",0.116,40.8895
"8160",0.116,37.95454
"8161",0.116,31.76388
"8162",0.116,17.8286
"8163",0.116,32.09279
"8164",0.116,14.15349
"8165",0.116,8.83818
"8166",0.116,13.93406
"8167",0.116,15.7039
"8168",0.116,35.81682
"8169",0.116,74.83866
"8170",0.116,73.54681
"8171",0.116,90.83791
"8172",0.116,41.15618
"8173",0.116,29.22072
"8174",0.116,20.02358
"8175",0.116,10.31466
"8176",0.116,4.6581
"8177",0.116,5.69672
"8178",0.116,4.26025
"8179",0.116,2.88711
"8180",0.116,5.34493
"8181",0.116,8.71676
"8182",0.116,8.08114
"8183",0.116,14.82093
"8184",0.116,6.2472
"8185",0.116,2.29113
"8186",0.116,2.53146
"8187",0.116,4.06653
"8188",0.116,7.8898
"8189",0.116,13.0152
"8190",0.116,12.93419
"8191",0.116,13.15114
"8192",0.116,14.19708
"8193",0.116,14.50838
"8194",0.116,40.17121
"8195",0.116,42.75054
"8196",0.116,68.29124
"8197",0.116,44.13304
"8198",0.116,102.54022
"8199",0.116,53.34888
"8200",0.116,37.5363
"8201",0.116,20.39912
"8202",0.116,29.75407
"8203",0.116,25.43215
"8204",0.116,17.4601
"8205",0.116,30.56244
"8206",0.116,27.90498
"8207",0.116,19.47824
"8208",0.116,57.96367
"8209",0.116,108.77732
"8210",0.116,152.55052
"8211",0.116,113.2902
"8212",0.116,66.30206
"8213",0.116,30.15449
"8214",0.116,13.17707
"8215",0.116,11.95637
"8216",0.116,5.86025
"8217",0.116,3.81826
"8218",0.116,3.04829
"8219",0.116,2.51143
"8220",0.116,2.67203
"8221",0.116,6.33756
"8222",0.116,11.28152
"8223",0.116,12.74276
"8224",0.116,3.3121
"8225",0.116,1.83474
"8226",0.116,1.40295
"8227",0.116,2.09542
"8228",0.116,4.89507
"8229",0.116,8.05759
"8230",0.116,14.18823
"8231",0.116,14.37143
"8232",0.116,17.92773
"8233",0.116,28.27084
"8234",0.116,38.72955
"8235",0.116,70.55968
"8236",0.116,50.92207
"8237",0.116,48.79616
"8238",0.116,59.49257
"8239",0.116,43.42337
"8240",0.116,31.49133
"8241",0.116,20.58841
"8242",0.116,24.92826
"8243",0.116,15.61055
"8244",0.116,21.20124
"8245",0.116,21.51027
"8246",0.116,23.97265
"8247",0.116,57.44449
"8248",0.116,128.21733
"8249",0.116,192.76654
"8250",0.116,178.43546
"8251",0.116,163.90492
"8252",0.116,69.0274
"8253",0.116,34.53545
"8254",0.116,16.22351
"8255",0.116,7.879
"8256",0.116,8.08079
"8257",0.116,3.73383
"8258",0.116,4.45728
"8259",0.116,3.56373
"8260",0.116,3.37229
"8261",0.116,5.39545
"8262",0.116,3.37847
"8263",0.116,3.44286
"8264",0.116,2.4829
"8265",0.116,1.45779
"8266",0.116,1.12104
"8267",0.116,1.4245
"8268",0.116,2.8038
"8269",0.116,6.39481
"8270",0.116,8.08263
"8271",0.116,17.97848
"8272",0.116,24.83887
"8273",0.116,28.71202
"8274",0.116,47.17184
"8275",0.116,71.3637
"8276",0.116,75.08259
"8277",0.116,61.46669
"8278",0.116,82.13505
"8279",0.116,41.80879
"8280",0.116,39.08494
"8281",0.116,34.78332
"8282",0.116,29.56522
"8283",0.116,26.0353
"8284",0.116,26.14532
"8285",0.116,26.38219
"8286",0.116,28.73194
"8287",0.116,35.59036
"8288",0.116,88.89079
"8289",0.116,111.4201
"8290",0.116,128.8522
"8291",0.116,141.80287
"8292",0.116,79.64735
"8293",0.116,45.96447
"8294",0.116,16.77689
"8295",0.116,6.2504
"8296",0.116,7.32643
"8297",0.116,4.36692
"8298",0.116,3.87162
"8299",0.116,6.24534
"8300",0.116,4.93414
"8301",0.116,4.33449
"8302",0.116,3.47494
"8303",0.116,2.02111
"8304",0.116,1.48373
"8305",0.116,1.30802
"8306",0.116,0.7936
"8307",0.116,0.92185
"8308",0.116,1.32502
"8309",0.116,4.55302
"8310",0.116,8.90779
"8311",0.116,15.00438
"8312",0.116,35.3462
"8313",0.116,33.41864
"8314",0.116,50.64656
"8315",0.116,50.01878
"8316",0.116,57.51233
"8317",0.116,56.10505
"8318",0.116,74.48341
"8319",0.116,44.35851
"8320",0.116,47.5785
"8321",0.116,59.90853
"8322",0.116,42.56637
"8323",0.116,23.88393
"8324",0.116,19.81614
"8325",0.116,13.64253
"8326",0.116,13.58051
"8327",0.116,37.24451
"8328",0.116,57.07489
"8329",0.116,104.71769
"8330",0.116,166.98096
"8331",0.116,104.82772
"8332",0.116,82.16496
"8333",0.116,56.62498
"8334",0.116,18.34698
"8335",0.116,9.00605
"8336",0.116,3.24488
"8337",0.116,2.35145
"8338",0.116,2.75465
"8339",0.116,7.84413
"8340",0.116,5.28265
"8341",0.116,2.40562
"8342",0.116,2.21843
"8343",0.116,1.11044
"8344",0.116,1.0871
"8345",0.116,1.03966
"8346",0.116,1.04556
"8347",0.116,0.78459
"8348",0.116,0.68028
"8349",0.116,2.89247
"8350",0.116,12.70773
"8351",0.116,43.99652
"8352",0.116,42.67323
"8353",0.116,59.65367
"8354",0.116,93.04904
"8355",0.116,115.9636
"8356",0.116,86.04678
"8357",0.116,139.64087
"8358",0.116,112.37962
"8359",0.116,82.72182
"8360",0.116,96.41143
"8361",0.116,31.6682
"8362",0.116,19.24373
"8363",0.116,17.98129
"8364",0.116,16.3432
"8365",0.116,19.74608
"8366",0.116,19.72664
"8367",0.116,26.42124
"8368",0.116,47.86026
"8369",0.116,70.99657
"8370",0.116,106.87399
"8371",0.116,60.05818
"8372",0.116,88.65006
"8373",0.116,81.28955
"8374",0.116,22.68376
"8375",0.116,6.09055
"8376",0.116,3.15242
"8377",0.116,2.54348
"8378",0.116,1.70006
"8379",0.116,2.83684
"8380",0.116,3.56383
"8381",0.116,2.38303
"8382",0.116,1.79402
"8383",0.116,1.44749
"8384",0.116,1.88195
"8385",0.116,1.00832
"8386",0.116,1.13008
"8387",0.116,1.34055
"8388",0.116,2.37242
"8389",0.116,6.65384
"8390",0.116,19.14729
"8391",0.116,26.93088
"8392",0.116,24.92367
"8393",0.116,93.17236
"8394",0.116,141.90047
"8395",0.116,143.18945
"8396",0.116,139.67245
"8397",0.116,121.57861
"8398",0.116,111.40604
"8399",0.116,95.16099
"8400",0.116,167.88351
"8401",0.157,16.10543
"8402",0.157,11.42444
"8403",0.157,9.4011
"8404",0.157,17.90929
"8405",0.157,13.42825
"8406",0.157,9.31416
"8407",0.157,7.36817
"8408",0.157,38.21529
"8409",0.157,48.50117
"8410",0.157,42.75115
"8411",0.157,30.8236
"8412",0.157,21.55525
"8413",0.157,12.68888
"8414",0.157,5.06726
"8415",0.157,2.52429
"8416",0.157,1.10382
"8417",0.157,1.42259
"8418",0.157,1.25391
"8419",0.157,1.83292
"8420",0.157,1.8199
"8421",0.157,1.86886
"8422",0.157,2.0691
"8423",0.157,2.12947
"8424",0.157,1.51879
"8425",0.157,1.18379
"8426",0.157,2.26189
"8427",0.157,2.61705
"8428",0.157,5.99524
"8429",0.157,10.31299
"8430",0.157,15.17937
"8431",0.157,32.40075
"8432",0.157,33.90037
"8433",0.157,109.47345
"8434",0.157,261.72995
"8435",0.157,238.24753
"8436",0.157,206.15742
"8437",0.157,121.33305
"8438",0.157,242.47713
"8439",0.157,166.94165
"8440",0.157,146.50681
"8441",0.157,13.91259
"8442",0.157,7.39986
"8443",0.157,5.83849
"8444",0.157,6.06996
"8445",0.157,7.95473
"8446",0.157,8.99119
"8447",0.157,13.17873
"8448",0.157,39.65227
"8449",0.157,38.01575
"8450",0.157,21.6028
"8451",0.157,20.41369
"8452",0.157,6.94344
"8453",0.157,5.12409
"8454",0.157,1.29043
"8455",0.157,0.59252
"8456",0.157,0.48759
"8457",0.157,0.34899
"8458",0.157,0.31479
"8459",0.157,0.61635
"8460",0.157,1.11849
"8461",0.157,1.55107
"8462",0.157,2.32329
"8463",0.157,4.07141
"8464",0.157,2.91423
"8465",0.157,4.35171
"8466",0.157,8.01826
"8467",0.157,7.90308
"8468",0.157,12.11873
"8469",0.157,16.27207
"8470",0.157,16.9237
"8471",0.157,51.1836
"8472",0.157,42.415
"8473",0.157,87.75547
"8474",0.157,132.47662
"8475",0.157,181.54269
"8476",0.157,235.67969
"8477",0.157,245.91824
"8478",0.157,349.47522
"8479",0.157,291.42477
"8480",0.157,178.00894
"8481",0.157,7.09589
"8482",0.157,7.26818
"8483",0.157,5.22122
"8484",0.157,3.51638
"8485",0.157,7.87123
"8486",0.157,12.00784
"8487",0.157,10.99824
"8488",0.157,21.41374
"8489",0.157,14.24003
"8490",0.157,8.1971
"8491",0.157,4.96882
"8492",0.157,2.09447
"8493",0.157,0.51281
"8494",0.157,0.26333
"8495",0.157,0.11483
"8496",0.157,0.09371
"8497",0.157,0.10298
"8498",0.157,0.11854
"8499",0.157,0.23708
"8500",0.157,0.90662
"8501",0.157,1.17881
"8502",0.157,1.38468
"8503",0.157,3.86194
"8504",0.157,4.21186
"8505",0.157,12.0848
"8506",0.157,22.72869
"8507",0.157,31.12177
"8508",0.157,26.9278
"8509",0.157,26.93255
"8510",0.157,38.09635
"8511",0.157,44.49577
"8512",0.157,43.33611
"8513",0.157,130.72951
"8514",0.157,77.62812
"8515",0.157,318.81915
"8516",0.157,330.91797
"8517",0.157,469.61795
"8518",0.157,587.30054
"8519",0.157,519.43732
"8520",0.157,392.6405
"8521",0.157,7.72074
"8522",0.157,4.33132
"8523",0.157,3.60535
"8524",0.157,6.42454
"8525",0.157,12.53741
"8526",0.157,12.66153
"8527",0.157,19.26865
"8528",0.157,37.89407
"8529",0.157,10.02795
"8530",0.157,4.84235
"8531",0.157,1.37659
"8532",0.157,0.38914
"8533",0.157,0.24587
"8534",0.157,0.09081
"8535",0.157,0.01869
"8536",0.157,0.02667
"8537",0.157,0.03771
"8538",0.157,0.09518
"8539",0.157,0.17001
"8540",0.157,0.51666
"8541",0.157,1.09658
"8542",0.157,1.44792
"8543",0.157,3.27578
"8544",0.157,10.68631
"8545",0.157,32.87165
"8546",0.157,82.21909
"8547",0.157,80.8699
"8548",0.157,36.84454
"8549",0.157,65.63831
"8550",0.157,52.28446
"8551",0.157,76.97511
"8552",0.157,130.34872
"8553",0.157,99.37712
"8554",0.157,97.40877
"8555",0.157,222.54179
"8556",0.157,295.4559
"8557",0.157,440.90955
"8558",0.157,445.07928
"8559",0.157,667.94659
"8560",0.157,1173.85413
"8561",0.157,7.9293
"8562",0.157,3.43328
"8563",0.157,2.97949
"8564",0.157,3.90768
"8565",0.157,5.35415
"8566",0.157,8.98637
"8567",0.157,11.52346
"8568",0.157,45.35194
"8569",0.157,10.49445
"8570",0.157,3.37441
"8571",0.157,0.95931
"8572",0.157,0.15105
"8573",0.157,0.10593
"8574",0.157,0.02711
"8575",0.157,0.00307
"8576",0.157,0.00826
"8577",0.157,0.02695
"8578",0.157,0.061
"8579",0.157,0.12301
"8580",0.157,0.26748
"8581",0.157,0.82443
"8582",0.157,1.58779
"8583",0.157,3.32765
"8584",0.157,16.15453
"8585",0.157,43.45365
"8586",0.157,99.23441
"8587",0.157,169.27698
"8588",0.157,147.26985
"8589",0.157,287.37137
"8590",0.157,153.11966
"8591",0.157,122.66306
"8592",0.157,132.2382
"8593",0.157,193.04446
"8594",0.157,129.94749
"8595",0.157,153.03822
"8596",0.157,145.03174
"8597",0.157,355.3378
"8598",0.157,433.41031
"8599",0.157,436.23438
"8600",0.157,610.35535
"8601",0.157,4.55091
"8602",0.157,2.19929
"8603",0.157,1.82659
"8604",0.157,2.70888
"8605",0.157,4.00974
"8606",0.157,5.4307
"8607",0.157,5.98411
"8608",0.157,7.23219
"8609",0.157,4.22507
"8610",0.157,1.75367
"8611",0.157,0.75368
"8612",0.157,0.20432
"8613",0.157,0.04425
"8614",0.157,0.01698
"8615",0.157,0.00827
"8616",0.157,0.00719
"8617",0.157,0.01966
"8618",0.157,0.04871
"8619",0.157,0.07361
"8620",0.157,0.26262
"8621",0.157,0.36137
"8622",0.157,1.0779
"8623",0.157,3.43171
"8624",0.157,23.76338
"8625",0.157,98.52456
"8626",0.157,148.48958
"8627",0.157,216.3533
"8628",0.157,271.48026
"8629",0.157,324.08026
"8630",0.157,187.20053
"8631",0.157,210.01797
"8632",0.157,201.25848
"8633",0.157,190.48723
"8634",0.157,219.1127
"8635",0.157,253.0444
"8636",0.157,148.73439
"8637",0.157,253.50439
"8638",0.157,347.96973
"8639",0.157,256.78381
"8640",0.157,303.90363
"8641",0.157,6.82333
"8642",0.157,4.91372
"8643",0.157,1.5173
"8644",0.157,2.3964
"8645",0.157,3.87458
"8646",0.157,3.93736
"8647",0.157,5.27496
"8648",0.157,3.6978
"8649",0.157,2.27383
"8650",0.157,2.30291
"8651",0.157,0.99342
"8652",0.157,0.30625
"8653",0.157,0.08144
"8654",0.157,0.03995
"8655",0.157,0.03061
"8656",0.157,0.02347
"8657",0.157,0.01425
"8658",0.157,0.03553
"8659",0.157,0.07441
"8660",0.157,0.22579
"8661",0.157,0.27531
"8662",0.157,0.48042
"8663",0.157,2.41347
"8664",0.157,14.24745
"8665",0.157,57.91498
"8666",0.157,80.45845
"8667",0.157,384.67993
"8668",0.157,604.68738
"8669",0.157,425.99191
"8670",0.157,275.71716
"8671",0.157,341.87582
"8672",0.157,328.89462
"8673",0.157,211.41867
"8674",0.157,165.64189
"8675",0.157,173.41989
"8676",0.157,136.59926
"8677",0.157,115.27059
"8678",0.157,211.9324
"8679",0.157,137.48006
"8680",0.157,223.31625
"8681",0.157,6.11936
"8682",0.157,8.53438
"8683",0.157,5.40865
"8684",0.157,5.88209
"8685",0.157,5.99185
"8686",0.157,3.66015
"8687",0.157,4.83054
"8688",0.157,4.18394
"8689",0.157,2.50716
"8690",0.157,1.69587
"8691",0.157,1.28557
"8692",0.157,0.5345
"8693",0.157,0.26396
"8694",0.157,0.1635
"8695",0.157,0.06324
"8696",0.157,0.03666
"8697",0.157,0.02862
"8698",0.157,0.04765
"8699",0.157,0.0361
"8700",0.157,0.08726
"8701",0.157,0.21729
"8702",0.157,0.50504
"8703",0.157,1.60258
"8704",0.157,5.88447
"8705",0.157,28.98563
"8706",0.157,106.2486
"8707",0.157,387.16159
"8708",0.157,736.63263
"8709",0.157,608.20001
"8710",0.157,599.19904
"8711",0.157,486.83179
"8712",0.157,410.02261
"8713",0.157,251.1546
"8714",0.157,184.5815
"8715",0.157,107.71039
"8716",0.157,81.6754
"8717",0.157,93.90269
"8718",0.157,99.73946
"8719",0.157,209.29333
"8720",0.157,182.21439
"8721",0.157,25.15237
"8722",0.157,18.41521
"8723",0.157,16.0479
"8724",0.157,13.55496
"8725",0.157,8.9479
"8726",0.157,8.0296
"8727",0.157,6.14313
"8728",0.157,8.54851
"8729",0.157,4.57614
"8730",0.157,2.28197
"8731",0.157,1.34022
"8732",0.157,0.58882
"8733",0.157,0.76239
"8734",0.157,0.40624
"8735",0.157,0.13747
"8736",0.157,0.09066
"8737",0.157,0.0749
"8738",0.157,0.05582
"8739",0.157,0.05446
"8740",0.157,0.05729
"8741",0.157,0.18511
"8742",0.157,0.47079
"8743",0.157,1.53357
"8744",0.157,5.30231
"8745",0.157,21.61713
"8746",0.157,78.04493
"8747",0.157,263.45511
"8748",0.157,706.96552
"8749",0.157,574.56085
"8750",0.157,500.71631
"8751",0.157,397.85013
"8752",0.157,604.06982
"8753",0.157,464.64218
"8754",0.157,150.84453
"8755",0.157,89.66838
"8756",0.157,55.50468
"8757",0.157,63.81351
"8758",0.157,99.41877
"8759",0.157,148.6624
"8760",0.157,245.92699
"8761",0.157,103.03615
"8762",0.157,67.33515
"8763",0.157,38.51478
"8764",0.157,14.3336
"8765",0.157,5.99754
"8766",0.157,9.3956
"8767",0.157,10.03915
"8768",0.157,7.10152
"8769",0.157,9.80279
"8770",0.157,5.21734
"8771",0.157,2.43876
"8772",0.157,0.53654
"8773",0.157,0.48375
"8774",0.157,0.30277
"8775",0.157,0.17101
"8776",0.157,0.12748
"8777",0.157,0.10491
"8778",0.157,0.06521
"8779",0.157,0.09779
"8780",0.157,0.09026
"8781",0.157,0.33161
"8782",0.157,0.49366
"8783",0.157,1.55993
"8784",0.157,6.22075
"8785",0.157,15.78303
"8786",0.157,48.36668
"8787",0.157,164.32062
"8788",0.157,600.14899
"8789",0.157,619.55066
"8790",0.157,858.28906
"8791",0.157,558.97034
"8792",0.157,456.98019
"8793",0.157,570.4989
"8794",0.157,239.39633
"8795",0.157,165.66229
"8796",0.157,90.31963
"8797",0.157,70.44359
"8798",0.157,112.19904
"8799",0.157,81.1275
"8800",0.157,304.36139
"8801",0.157,33.30816
"8802",0.157,29.1425
"8803",0.157,40.32484
"8804",0.157,60.70646
"8805",0.157,37.96391
"8806",0.157,26.89143
"8807",0.157,20.13493
"8808",0.157,17.67447
"8809",0.157,13.66944
"8810",0.157,56.58485
"8811",0.157,73.31802
"8812",0.157,67.50626
"8813",0.157,58.63874
"8814",0.157,39.51005
"8815",0.157,58.10038
"8816",0.157,73.24622
"8817",0.157,92.5508
"8818",0.157,71.2149
"8819",0.157,105.33518
"8820",0.157,91.23275
"8821",0.157,55.58559
"8822",0.157,45.50248
"8823",0.157,20.3879
"8824",0.157,8.8862
"8825",0.157,7.71812
"8826",0.157,10.48989
"8827",0.157,7.35939
"8828",0.157,5.60172
"8829",0.157,6.83287
"8830",0.157,16.15072
"8831",0.157,13.3674
"8832",0.157,14.96541
"8833",0.157,18.23205
"8834",0.157,18.59364
"8835",0.157,22.70029
"8836",0.157,16.77085
"8837",0.157,56.43368
"8838",0.157,54.64494
"8839",0.157,52.1875
"8840",0.157,88.09072
"8841",0.157,19.71101
"8842",0.157,33.36159
"8843",0.157,21.78839
"8844",0.157,27.01721
"8845",0.157,27.74125
"8846",0.157,21.39696
"8847",0.157,15.4161
"8848",0.157,12.89452
"8849",0.157,24.15964
"8850",0.157,59.08667
"8851",0.157,68.54154
"8852",0.157,53.16145
"8853",0.157,34.50023
"8854",0.157,42.29874
"8855",0.157,62.56989
"8856",0.157,62.09076
"8857",0.157,83.94147
"8858",0.157,73.83943
"8859",0.157,83.52485
"8860",0.157,84.5091
"8861",0.157,48.4178
"8862",0.157,24.52412
"8863",0.157,17.41578
"8864",0.157,7.09364
"8865",0.157,5.57932
"8866",0.157,6.82319
"8867",0.157,8.55817
"8868",0.157,9.3376
"8869",0.157,8.80494
"8870",0.157,11.12893
"8871",0.157,10.79435
"8872",0.157,6.37263
"8873",0.157,6.59687
"8874",0.157,6.025
"8875",0.157,8.53001
"8876",0.157,14.59717
"8877",0.157,29.74791
"8878",0.157,43.02892
"8879",0.157,101.04618
"8880",0.157,75.15545
"8881",0.157,12.65147
"8882",0.157,12.81402
"8883",0.157,13.02398
"8884",0.157,12.4733
"8885",0.157,12.95229
"8886",0.157,37.55433
"8887",0.157,21.25522
"8888",0.157,29.40879
"8889",0.157,51.41419
"8890",0.157,98.04772
"8891",0.157,76.46793
"8892",0.157,31.7245
"8893",0.157,37.89708
"8894",0.157,41.08419
"8895",0.157,49.98091
"8896",0.157,88.64047
"8897",0.157,46.46719
"8898",0.157,24.37512
"8899",0.157,33.27594
"8900",0.157,15.51233
"8901",0.157,8.41264
"8902",0.157,13.74135
"8903",0.157,11.98577
"8904",0.157,8.18349
"8905",0.157,7.81262
